ymdh,time_jjj,t2m,d2m,u10,v10,blh,sp,e,tp,fal,wind_direction,wind_speed,bc
2016022600,1336,-0.992341429,-9.97105214,1.507904176,-1.712108564,57.16383487,100971.9817,-3.32E-06,-1.73E-18,0.147840579,-129.9718285,2.281466796,0
2016022601,1337,-0.539969976,-11.64416991,1.647055716,-1.515843039,62.13374519,100965.3983,-4.07E-06,-1.73E-18,0.147865129,-148.83468,2.238430846,0
2016022602,1338,-0.282691334,-13.72061887,1.696246228,-1.302121205,55.42436626,100956.9863,-5.23E-06,-1.73E-18,0.147877405,-164.8971725,2.138403821,0
2016022603,1339,-0.672876953,-14.72622897,1.622238881,-1.115291523,41.17729,100918.5832,-4.18E-06,-1.73E-18,0.147877405,-174.3314438,1.968637642,0
2016022604,1340,-2.998139377,-15.00018978,1.853567237,-1.092645501,27.17870925,100823.8557,-3.90E-06,-1.73E-18,0.14788968,-186.8663081,2.151647204,0
2016022605,1341,-3.356622415,-14.25549473,1.579252577,-0.867128864,20.71782583,100791.3046,-3.02E-06,-1.73E-18,0.14788968,-192.3593758,1.801652344,0
2016022606,1342,-2.325069184,-12.62260136,0.977001168,-0.594904806,23.03711731,100688.5307,-2.21E-06,-1.73E-18,0.148135189,-184.2933292,1.143871938,0
2016022607,1343,-2.504310703,-12.49866671,1.060314829,0.778010285,25.19074512,100706.0864,-1.82E-06,-1.73E-18,0.148147465,168.7993143,1.315130237,0
2016022608,1344,-2.737202744,-11.65721567,1.367866321,1.197905278,61.55392232,100681.2159,-9.48E-06,-1.73E-18,0.148147465,153.2777791,1.818250623,0
2016022609,1345,-1.737352095,-11.00057945,1.097096924,1.836711819,218.0232657,100668.7806,-4.24E-05,-1.73E-18,0.148147465,96.91982278,2.139423279,0
2016022610,1346,4.315402322,-10.94948359,1.435226302,2.808603602,564.6745108,100578.8078,-8.19E-05,-1.73E-18,0.148135189,85.03510772,3.154065429,0
2016022611,1347,4.175179365,-12.18556865,1.952834577,3.719162408,928.5547783,100460.307,-0.000122417,-1.73E-18,0.148122914,87.03086757,4.200682314,0
2016022612,1348,3.782555086,-11.96813944,2.338381837,4.097067902,1066.386958,100279.9956,-0.000151714,-1.73E-18,0.148086087,93.35354495,4.717414017,0
2016022613,1349,6.651638717,-10.96252934,2.715065941,4.046114352,1173.157198,100109.1935,-0.000167861,-1.73E-18,0.147987884,106.3831687,4.872640394,0
2016022614,1350,6.51385442,-10.48635937,2.849342745,3.971571196,1236.192227,99943.14606,-0.000169472,-1.73E-18,0.147840579,112.0196665,4.88795784,0
2016022615,1351,6.594330204,-10.02975803,2.787300658,3.951284134,1188.066929,99828.66844,-0.000155798,-1.73E-18,0.147803752,110.583341,4.835461846,0
2016022616,1352,7.033289025,-7.564110779,2.255068176,3.899858792,1016.687855,99760.6402,-0.000125658,-1.73E-18,0.147803752,94.3683253,4.504911884,0
2016022617,1353,7.091816868,-6.694393937,1.090449557,2.943064358,713.4404931,99719.67696,-7.77E-05,-1.73E-18,0.147803752,63.86991286,3.138583765,0
2016022618,1354,4.214197927,-5.939914577,0.906095925,2.134412651,195.6586692,99726.99183,-2.52E-05,-1.73E-18,0.148061536,72.26316976,2.31877709,0
2016022619,1355,3.404562767,-6.099725047,1.488848392,2.107048708,82.261882,99842.20094,-4.22E-06,-1.73E-18,0.148122914,110.7259623,2.579985231,0
2016022620,1356,3.317990333,-6.219311112,2.104837692,1.077126494,55.75569361,99897.42816,-3.90E-06,-1.73E-18,0.148147465,197.6043732,2.364432954,0
2016022621,1357,3.86912752,-6.238879741,2.263488174,-0.54253588,35.37906128,99957.41005,-1.88E-06,-1.73E-18,0.148184291,-240.3979769,2.327600458,0
2016022622,1358,3.354570235,-6.08776644,0.957502226,-1.362038806,23.78260386,99974.59998,-2.16E-06,-1.73E-18,0.148208842,-110.2916014,1.664920485,0
2016022623,1359,1.092712974,-6.446524637,0.590124435,-1.443187051,21.62897606,100006.7854,-3.30E-06,-1.73E-18,0.148233393,-69.86849108,1.559177897,0
2016022700,1360,1.548742416,-6.811805711,0.410645538,-1.755985232,27.75853212,100011.54,-3.54E-06,-1.73E-18,0.148270219,-41.35075159,1.803361831,0
2016022701,1361,1.191478709,-7.1727382,0.344171873,-2.058403986,39.02366219,100075.9109,-3.41E-06,-1.73E-18,0.14829477,-29.82073144,2.086978976,0
2016022702,1362,1.515820504,-7.1727382,0.167351922,-2.16125467,50.20596042,100092.735,-3.41E-06,-1.73E-18,0.148307045,-13.91014084,2.167724247,0
2016022703,1363,1.387790848,-7.146646695,-0.14019957,-2.036229756,62.46507255,100126.7492,-4.16E-06,-1.73E-18,0.148319321,12.37392644,2.041050597,0
2016022704,1364,-0.882601723,-7.346681569,-0.465477373,-1.817790001,74.88984836,100143.9391,-3.32E-06,-1.73E-18,0.148331596,45.12262886,1.876440692,0
2016022705,1365,-1.548355936,-7.025973483,-0.490737366,-1.688047166,78.28595375,100140.6474,-2.87E-06,-1.73E-18,0.148331596,50.9247081,1.757932421,0
2016022706,1366,-0.450958882,-7.501056308,-1.027401425,-1.530468595,106.9457699,100169.1754,-2.57E-06,-1.73E-18,0.14858938,106.4164455,1.843336054,0
2016022707,1367,-0.732624126,-7.45648332,-0.849252002,-1.61586297,107.8569202,100195.1431,-2.36E-06,-1.73E-18,0.148601656,87.10112573,1.825442987,0
2016022708,1368,0.363553598,-6.61938086,-1.039809843,-1.772969749,144.9655839,100261.7084,-9.28E-06,-1.73E-18,0.148601656,95.47531098,2.055389559,0
2016022709,1369,0.509873205,-7.075982202,-1.56096338,-1.014328008,348.9804027,100341.4404,-4.13E-05,-1.73E-18,0.148601656,179.0199736,1.861576746,0
2016022710,1370,5.173810684,-6.997707686,-1.656685458,-0.055174612,552.9952215,100337.0515,-8.37E-05,-1.73E-18,0.14858938,276.7507947,1.657603977,0
2016022711,1371,5.0933349,-6.681348185,-1.613699155,0.891712187,802.4018879,100334.4913,-0.000125246,-1.73E-18,0.148540279,-191.8741815,1.843685327,0
2016022712,1372,5.167714034,-6.189958169,-1.34425923,1.27810994,1079.888548,100291.3336,-0.000158064,-1.73E-18,0.148466626,-145.9112087,1.854884874,0
2016022713,1373,6.73089517,-5.817067073,-0.908191985,1.468713959,1272.306909,100228.4258,-0.000174567,8.16E-07,0.148417524,-99.68566567,1.726827547,0
2016022714,1374,6.51751241,-6.29432419,-0.964916179,1.472016504,1245.717889,100132.9668,-0.00015769,8.16E-07,0.148466626,-104.44255,1.760084038,0
2016022715,1375,6.269988408,-6.719398297,-1.143065603,1.50881629,1230.47683,100058.7209,-9.85E-05,2.86E-06,0.14856483,-116.7014982,1.89291457,0
2016022716,1376,5.401825405,-6.408474526,-0.999482486,1.426252668,1158.081803,100041.531,-7.82E-05,4.49E-06,0.14872441,-110.0242867,1.741597517,0
2016022717,1377,5.877364129,-6.273668415,-0.905976196,1.041742084,1088.834386,100038.605,-4.45E-05,4.49E-06,0.148871716,-128.8450142,1.380586628,0
2016022718,1378,3.45821329,-4.090679142,-1.178961382,-0.027810669,84.08418246,100078.1053,-1.26E-05,6.12E-06,0.14926453,278.4980834,1.179289351,0
2016022719,1379,3.303358372,-4.933217332,-0.749984661,-0.447705662,21.87747157,100134.7955,-2.06E-06,1.63E-05,0.149571416,185.8716381,0.873451402,0
2016022720,1380,3.130213504,-5.989923295,-1.653583354,-0.27644512,51.19994248,100203.921,-3.56E-06,2.57E-05,0.150209738,252.9267817,1.676532079,0
2016022721,1381,3.66184141,-5.704003884,-1.68017282,-0.00374927,101.1475412,100285.8475,-5.25E-06,0.00012451,0.154444765,282.3416733,1.680177003,0
2016022722,1382,3.091194942,-5.104986409,-1.027844583,-0.407603332,86.98329681,100359.7276,-5.62E-06,0.000286169,0.1630744,214.7864221,1.105714684,0
2016022723,1383,0.334289676,-4.338548442,-0.864762523,-0.871374993,61.22259497,100403.9825,-6.77E-06,0.000277596,0.169089365,140.6861023,1.227643515,0
2016022800,1384,-0.294884634,-3.649297844,-0.438001591,-0.841180297,54.26472051,100435.8022,-8.02E-06,0.000190235,0.171458525,86.41245894,0.948382668,0
2016022801,1385,-0.303419945,-3.596027688,-0.757518343,-1.51159691,45.07038642,100438.3624,-5.64E-06,4.25E-05,0.171826788,83.6203376,1.69078658,0
2016022802,1386,-0.366825108,-2.8904699,-0.241239541,-1.418182069,31.23746935,100470.182,-1.67E-06,1.63E-05,0.171802238,30.3285577,1.438553752,0
2016022803,1387,-0.876505073,-3.069848998,0.625133899,-0.985548688,20.96632135,100477.4969,-9.80E-08,-1.73E-18,0.171728585,-101.7466714,1.167089803,0
2016022804,1388,-2.753054035,-4.670127988,1.146730594,-0.837877752,21.71180789,100462.1357,-4.18E-08,-1.73E-18,0.171642657,-169.1610914,1.420221878,0
2016022805,1389,-2.778659966,-4.96148313,1.314687388,-0.77088327,22.12596709,100485.909,6.33E-07,-1.73E-18,0.171569004,-187.2836674,1.524028853,0
2016022806,1390,-2.475046781,-5.395254405,1.677633602,-0.418454551,28.00702764,100501.2702,1.61E-06,-1.73E-18,0.167923198,-238.7435146,1.729034041,0
2016022807,1391,-2.514065343,-5.986661857,1.972333519,-0.376465051,33.72242451,100550.2798,1.31E-06,-1.73E-18,0.167849546,-248.7945624,2.007940598,0
2016022808,1392,-0.911865645,-5.587679256,2.446069175,-0.440628781,119.8675368,100624.8914,-7.05E-06,-1.73E-18,0.167775893,-250.6626376,2.485439223,0
2016022809,1393,0.419642781,-6.245402618,1.963470364,0.03635306,369.6883624,100689.628,-3.88E-05,-1.73E-18,0.167653139,279.411074,1.963806868,0
2016022810,1394,5.742018492,-10.5885511,2.223603974,-0.224547986,1408.896611,100713.0355,-9.36E-05,-1.73E-18,0.167505834,-264.6276672,2.234913071,0
2016022811,1395,5.70787725,-9.300283025,2.372061827,-1.187475718,2074.367603,100684.5076,-0.000140381,-1.73E-18,0.167211223,-199.1990813,2.652692197,0
2016022812,1396,6.007832445,-8.784975796,2.645933329,-3.391216746,2412.321505,100674.6325,-0.000173069,-1.73E-18,0.166769307,-119.2626113,4.301315403,0
2016022813,1397,7.364946802,-11.14082129,2.758052245,-4.555599717,2579.144829,100651.9564,-0.000188073,-1.73E-18,0.166167811,-97.99117877,5.325442795,0
2016022814,1398,7.028411705,-11.27236596,2.929554302,-4.781588146,2644.747645,100640.6184,-0.000185694,-1.73E-18,0.165701344,-98.94356439,5.607662044,0
2016022815,1399,6.952813241,-11.20170147,2.846240641,-4.526348605,2638.286761,100654.1509,-0.000170971,-1.73E-18,0.165259428,-101.0409722,5.346860525,0
2016022816,1400,6.054166987,-13.06506981,2.246648178,-4.105038235,2623.045703,100669.5121,-0.000147537,-1.73E-18,0.164891165,-90.13689973,4.679611837,0
2016022817,1401,5.790791694,-12.66500006,1.092222188,-2.910460568,2484.13671,100736.4431,-9.85E-05,-1.73E-18,0.164645656,-64.62206511,3.108654054,0
2016022818,1402,-0.459494192,-10.80598031,0.221860328,-2.130116389,414.6660508,100892.2497,-2.77E-05,-1.73E-18,0.15095854,-18.68038128,2.141639054,0
2016022819,1403,-0.338780517,-11.86268627,0.015791965,-2.408945536,342.9336785,101022.4543,-3.99E-06,-1.73E-18,0.151019918,-1.179982264,2.408997298,0
2016022820,1404,-0.366825108,-12.25949458,-0.236364806,-2.367899621,328.9350977,101071.8296,-4.03E-06,-1.73E-18,0.151081295,17.90835788,2.379667401,0
2016022821,1405,-0.030290011,-12.87808068,-0.905089881,-1.965932729,320.7347457,101155.2191,-3.11E-06,-1.73E-18,0.15109357,77.66245981,2.164273362,0
2016022822,1406,-0.853337802,-13.22379313,-1.588439162,-1.230880594,136.4339045,101186.673,-2.40E-06,-1.73E-18,0.151130396,164.0788373,2.009528802,0
2016022823,1407,-3.532205943,-13.97174961,-1.665105456,-0.133963898,164.2654023,101179.3581,-2.57E-06,-1.73E-18,0.151142672,268.2927974,1.670485709,0
2016022900,1408,-2.061693891,-15.00018978,-1.990826417,0.161849766,138.1733731,101221.4186,-1.73E-06,-1.73E-18,0.151154947,-268.1418508,1.997394595,0
2016022901,1409,-4.978331394,-14.37073221,-0.909521458,-0.123112679,46.64419135,101219.2241,-1.95E-06,-1.73E-18,0.151179498,258.525759,0.917815894,0
2016022902,1410,-5.033201247,-13.35098922,-0.167675352,-0.293901429,31.81729222,101260.9189,-3.49E-06,-1.73E-18,0.151191774,93.32236934,0.338368251,0
2016022903,1411,-3.746808034,-13.90434656,0.253767688,0.47323257,29.24950522,101264.2106,-1.52E-06,-1.73E-18,0.151191774,88.59959217,0.536979613,0
2016022904,1412,-5.734316031,-13.91739231,1.580138893,1.045044629,61.80241784,101267.1365,-2.48E-06,-1.73E-18,0.151191774,177.5654684,1.894454327,0
2016022905,1413,-5.694078139,-14.63599585,1.504802072,1.267730513,76.79498065,101299.6876,-3.68E-06,-1.73E-18,0.151204049,156.7256219,1.967630537,0
2016022906,1414,-5.818449805,-12.95744235,1.845147239,0.939363192,76.96064433,101290.9098,-2.93E-06,-1.73E-18,0.151437282,197.9812428,2.070500312,0
2016022907,1415,-5.347788402,-12.77480181,1.614262041,1.441350016,69.17445149,101335.8962,-1.95E-06,-1.73E-18,0.151437282,151.5467195,2.164100692,0
2016022908,1416,-4.233320728,-13.88260364,0.476676046,1.347935175,109.5963888,101326.3869,-1.03E-05,-1.73E-18,0.151437282,61.18358102,1.429737489,0
2016022909,1417,-3.118853053,-12.95091947,0.31492346,1.578169733,355.524118,101391.4892,-4.24E-05,-1.73E-18,0.151437282,35.45327537,1.609284466,0
2016022910,1418,1.43290606,-13.64669294,0.417292905,2.33586789,612.302818,101347.9657,-7.75E-05,-1.73E-18,0.151425007,31.82056088,2.372848956,0
2016022911,1419,1.242690571,-13.56950557,0.314037144,2.758593636,840.33887,101302.2478,-0.000107413,-1.73E-18,0.151425007,20.40328869,2.776411024,0
2016022912,1420,1.142705506,-13.39664935,0.100878257,2.932684931,1024.722543,101198.7425,-0.000131952,-1.73E-18,0.151388181,6.189185032,2.934419419,0
2016022913,1421,3.958138614,-12.44757085,0.021996174,3.193114185,1124.286413,101082.8019,-0.00014351,-1.73E-18,0.151326804,1.239933322,3.193189946,0
2016022914,1422,3.797187046,-12.63455997,-0.077271167,3.580455522,1118.902344,100914.56,-0.000143697,-1.73E-18,0.151240875,-3.884045234,3.581289234,0
2016022915,1423,3.725246573,-12.62477565,-0.271817427,3.80172603,1092.975978,100841.4114,-0.000134893,-1.73E-18,0.151167223,-12.84785361,3.811430902,0
2016022916,1424,4.104458221,-11.87464488,-0.270931112,3.737562301,1052.471209,100763.5081,-0.00011116,-1.73E-18,0.151105846,-13.0251876,3.74736916,0
2016022917,1425,4.038614398,-11.84746623,-0.134438519,3.114796692,982.4783053,100739.7348,-7.53E-05,-1.73E-18,0.151105846,-7.764206102,3.11769661,0
2016022918,1426,1.532891125,-9.864511827,0.211224542,2.39578549,186.7956625,100722.1791,-2.76E-05,-1.73E-18,0.150995367,15.82878046,2.405078776,0
2016022919,1427,0.315999726,-9.03175795,0.293208729,2.483067034,68.09763758,100743.3922,-4.14E-06,-1.73E-18,0.151019918,21.15702006,2.50031863,0
2016022920,1428,0.385501539,-8.9904464,0.929583287,2.446267248,61.30542681,100728.7625,-3.00E-06,-1.73E-18,0.151069019,65.36657318,2.61693495,0
2016022921,1429,0.170899448,-8.887167525,1.607614674,2.059397703,58.90330348,100736.0774,-2.33E-06,-1.73E-18,0.151081295,119.3065126,2.612574179,0
2016022922,1430,0.423300771,-9.008927883,2.263488174,1.383791376,55.0930389,100672.8038,-2.76E-06,-1.73E-18,0.151118121,183.9726856,2.652971407,0
2016022923,1431,-1.770274007,-10.10911969,2.237341865,1.061557353,53.35357029,100673.901,-2.96E-06,-1.73E-18,0.151130396,203.0001139,2.476409222,0
2016030100,1432,-1.43617757,-9.807980232,2.142506103,1.072408572,51.28277432,100571.8586,-3.41E-06,-1.73E-18,0.151130396,199.2091222,2.395911631,0
2016030101,1433,-1.619077079,-10.10368396,1.796843042,1.028060112,53.18790661,100533.4556,-3.43E-06,-1.73E-18,0.151142672,189.1994506,2.070157606,0
2016030102,1434,-1.510556704,-10.45048355,1.686496757,0.954932333,57.82648958,100442.0198,-3.51E-06,-1.73E-18,0.151142672,190.0050525,1.93808335,0
2016030103,1435,-1.554452586,-10.53093236,1.712199908,0.867178997,56.50118016,100399.9593,-4.22E-06,-1.73E-18,0.151179498,198.3574096,1.919277973,0
2016030104,1436,-3.621217038,-10.68639424,1.551776795,0.793579425,53.76772948,100318.0329,-3.84E-06,-1.73E-18,0.151179498,197.6525948,1.742922697,0
2016030105,1437,-3.538302594,-11.19844003,1.487962076,0.687426196,50.20596042,100292.7966,-3.51E-06,-1.73E-18,0.151179498,204.842688,1.639080814,0
2016030106,1438,-3.107879082,-9.316590216,1.780003047,0.799240931,44.24206803,100273.0464,-2.91E-06,-1.73E-18,0.151412732,206.77773,1.951203965,0
2016030107,1439,-2.521381324,-9.499230753,1.487518919,0.414730347,31.40313303,100313.2782,-1.82E-06,-1.73E-18,0.151412732,233.8010005,1.544251856,0
2016030108,1440,-2.136073025,-9.02088649,0.649064418,-0.2476658,21.79463973,100353.8757,-8.58E-06,-1.73E-18,0.151412732,-217.1295098,0.694710708,0
2016030109,1441,-1.330095855,-8.668651169,-0.110507999,-0.166989347,145.8767341,100387.5241,-4.30E-05,-1.73E-18,0.151412732,105.2284835,0.200243501,0
2016030110,1442,4.773870424,-7.49779487,-0.261624799,0.200064929,284.4544003,100358.9961,-8.60E-05,-1.73E-18,0.151400456,-165.2314202,0.329353171,0
2016030111,1443,4.845810898,-7.361901614,-0.265170061,0.764800105,399.8391517,100298.2827,-0.000129367,-1.73E-18,0.151375905,-60.07466094,0.809465479,0
2016030112,1444,5.067728969,-7.206439728,-0.10829221,1.394170803,521.8504501,100223.6711,-0.000167018,-1.73E-18,0.151265426,-13.9534818,1.398370277,0
2016030113,1445,10.147458,-5.409387303,0.11417299,2.091007776,623.3194526,100110.6565,-0.000193505,-1.73E-18,0.15109357,9.818591498,2.094122487,0
2016030114,1446,10.6303127,-5.269145463,0.263960316,2.84823414,664.9838675,99961.06748,-0.00020038,-1.73E-18,0.150848061,16.634001,2.860439261,0
2016030115,1447,10.8778367,-5.046280522,0.393362385,3.423820536,679.4794392,99876.94654,-0.000185825,-1.73E-18,0.150774409,20.58990452,3.446343138,0
2016030116,1448,11.68259454,-4.295062599,0.603862326,3.660660184,673.8468742,99805.99236,-0.000151414,-1.73E-18,0.150725307,29.42777364,3.710132436,0
2016030117,1449,11.76916698,-3.700393709,0.547138131,2.931741347,589.689726,99790.99689,-9.67E-05,-1.73E-18,0.150713032,33.21056884,2.982359378,0
2016030118,1450,7.401526703,-3.240530928,0.969467486,2.360872873,158.4671736,99829.76567,-2.98E-05,-1.73E-18,0.1547271,70.13601301,2.552173177,0
2016030119,1451,6.51873174,-3.498184543,2.034818764,1.753676404,80.27391788,99869.99742,-4.72E-06,-1.73E-18,0.154776202,154.7049409,2.686236835,0
2016030120,1452,6.655296707,-3.337286927,2.596742817,1.15827474,78.28595375,99894.86796,-4.05E-06,-1.73E-18,0.154800753,207.2219119,2.84335605,0
2016030121,1453,6.373631463,-3.73300809,2.629093334,0.77470774,79.694095,99910.22918,-4.01E-06,-1.73E-18,0.154825304,231.1630385,2.740858231,0
2016030122,1454,6.085869569,-3.656907867,2.506338632,0.706769674,75.55250307,99908.7662,-3.88E-06,-1.73E-18,0.154849855,233.2693036,2.60408462,0
2016030123,1455,4.868978169,-3.065500414,2.40529866,0.819527992,72.4048932,99862.68256,-3.84E-06,-1.73E-18,0.15486213,223.6346223,2.541080041,0
2016030200,1456,4.439773988,-3.419910027,2.354778674,0.787446127,67.35215103,99826.10824,-3.73E-06,-1.73E-18,0.154886681,224.6549348,2.482952679,0
2016030201,1457,3.936190673,-3.488400228,2.391560769,0.667610927,63.2105591,99785.51074,-3.53E-06,-1.73E-18,0.154898957,233.7432099,2.482995623,0
2016030202,1458,3.493573862,-3.833025527,2.464238643,0.521355367,59.56595819,99721.50568,-3.38E-06,-1.73E-18,0.154898957,245.2144176,2.518786119,0
2016030203,1459,3.118020203,-4.427694418,2.533371256,0.41095601,57.24666671,99661.88953,-4.69E-06,-1.73E-18,0.154911232,253.7964191,2.566486852,0
2016030204,1460,2.135240175,-5.04954196,2.555085986,0.240639052,54.09905684,99614.34292,-4.37E-06,-1.73E-18,0.154948058,265.8407221,2.566392712,0
2016030205,1461,1.486556583,-6.285627022,2.5245081,0.029747971,49.12914651,99588.74089,-4.22E-06,-1.73E-18,0.154948058,280.6223764,2.524683364,0
2016030206,1462,2.460801301,-5.513753324,2.52849652,0.067963133,48.63215548,99576.67136,-4.16E-06,-1.73E-18,0.155193567,277.9063066,2.529409741,0
2016030207,1463,2.481529912,-5.95296033,2.65967122,-0.226435155,48.13516445,99571.9167,-4.29E-06,-1.73E-18,0.155193567,-267.4556302,2.669292767,0
2016030208,1464,4.023982438,-4.737531043,2.907396413,-0.358065158,50.20596042,99600.81042,-1.70E-05,-1.73E-18,0.155169016,-260.6862146,2.929362484,0
2016030209,1465,5.91516336,-2.82415399,2.769131189,-0.058948949,75.46967123,99609.58825,-5.50E-05,-1.73E-18,0.155156741,-278.912098,2.769758567,0
2016030210,1466,15.30644348,0.020907229,2.278998696,0.51522207,257.3683891,99586.18069,-0.000112415,-1.73E-18,0.154911232,242.722798,2.336512109,0
2016030211,1467,16.106324,-1.230397877,2.6357407,1.00305513,542.2270825,99572.64819,-0.000188972,-1.73E-18,0.154457041,217.2889526,2.820150463,0
2016030212,1468,16.17704514,-1.470657155,2.810344862,1.46446783,884.4054082,99513.39779,-0.000251162,-1.73E-18,0.154076502,196.2742249,3.169022604,0
2016030213,1469,20.13499052,-2.76653525,2.870614318,1.621102817,1471.434649,99413.54989,-0.00028443,-1.73E-18,0.153683688,190.2095186,3.296725786,0
2016030214,1470,20.07890134,-2.468657231,2.687147002,1.55080579,1821.896159,99322.47983,-0.000287146,-1.73E-18,0.1533277,188.5266732,3.102540508,0
2016030215,1471,19.94721369,-2.118596202,2.408400764,1.837183611,1937.28091,99260.66923,-0.000262944,-1.73E-18,0.153057641,165.4449934,3.029131536,0
2016030216,1472,19.77894614,-1.65655913,1.869077759,2.383047103,1691.601677,99250.06268,-0.000208285,-1.73E-18,0.152848958,119.7194753,3.028591283,0
2016030217,1473,19.39241851,-0.33458953,0.756308599,2.331621761,296.1336896,99237.26166,-0.000120038,-1.73E-18,0.152750755,56.45918772,2.451216582,0
2016030218,1474,14.0212696,-1.040147318,0.71819703,2.678388974,125.2516063,99220.07173,-3.59E-05,-1.73E-18,0.152051054,47.15679882,2.773008199,0
2016030219,1475,12.57636348,-1.003184352,1.129890598,2.481179865,64.61870036,99290.66017,-7.22E-06,-1.73E-18,0.15206333,76.91806114,2.726335689,0
2016030220,1476,10.62787404,-0.537885842,1.944857737,2.575066498,48.79781916,99254.81734,-3.84E-06,-1.73E-18,0.152075605,116.4352025,3.226986069,0
2016030221,1477,10.12063274,-1.365203988,2.650808065,1.510703459,55.42436626,99279.68788,-2.44E-06,-1.73E-18,0.152100156,189.5041831,3.051066754,0
2016030222,1478,9.441465893,-1.752227983,2.746530143,0.793579425,51.69693351,99303.09544,-3.10E-06,-1.73E-18,0.152112432,232.1132324,2.858880223,0
2016030223,1479,6.936961951,-1.026014419,2.747416458,0.303387405,33.72242451,99267.98409,-2.57E-06,-1.73E-18,0.152112432,262.9467869,2.764116697,0
2016030300,1480,5.611550175,-1.652210546,2.333063944,0.529847626,28.08985948,99216.04856,-1.65E-06,-1.73E-18,0.152124707,242.5464696,2.392472752,0
2016030301,1481,4.437335328,-1.764186589,2.141619787,0.943137529,30.82331015,99134.48782,-1.52E-06,-1.73E-18,0.152161533,208.0740289,2.340094808,0
2016030302,1482,4.445870638,-1.4032541,2.35566499,0.772820571,32.81127428,99064.26512,-1.54E-06,-1.73E-18,0.152173809,225.6824096,2.479195269,0
2016030303,1483,3.882540151,-1.36194255,2.103951377,-0.046682354,25.77056799,99022.5704,-2.14E-06,-1.73E-18,0.15219836,-278.7501642,2.104469206,0
2016030304,1484,2.563225026,-1.688086365,1.620023092,-0.236814581,20.30366664,98989.65351,-2.08E-06,-1.73E-18,0.152210635,-256.6160345,1.63724035,0
2016030305,1485,2.716860613,-1.492400076,1.550447322,-0.261347772,19.64101193,98946.13007,-1.73E-06,-1.73E-18,0.152235186,-252.6845964,1.572319801,0
2016030306,1486,2.137678835,-1.586981783,1.514108385,-0.258045227,20.05517112,98959.29682,-1.45E-06,-1.73E-18,0.152480695,-252.3583826,1.535939953,0
2016030307,1487,2.43763403,-1.505445829,1.561526266,-0.262291356,21.2976487,98973.19506,-1.33E-06,-1.73E-18,0.15249297,-252.7881652,1.583401729,0
2016030308,1488,3.981305885,-0.722700671,2.060521915,-0.293429637,24.36242673,99010.50087,-1.04E-05,-1.73E-18,0.15249297,-257.2815453,2.081310048,0
2016030309,1489,6.454107247,1.626621949,1.122356916,0.132598654,46.97551871,99009.0379,-4.21E-05,-1.73E-18,0.152443869,261.5757126,1.130162577,0
2016030310,1490,14.44071914,2.706157979,0.204134017,0.278854214,127.4880659,98996.96837,-9.58E-05,-1.73E-18,0.152284288,113.7439731,0.345586993,0
2016030311,1491,14.86992332,2.221290839,-0.308156365,0.455776262,278.9046671,98996.96837,-0.000171963,-1.73E-18,0.152051054,-107.0125301,0.550174832,0
2016030312,1492,14.84675605,2.363706972,-0.660466792,0.674687809,413.9205643,98970.26912,-0.000210401,-1.73E-18,0.151916025,-139.4545234,0.944150424,0
2016030313,1493,18.96565299,3.123622063,-0.969790915,0.915773586,504.5385958,98902.24088,-0.000216957,-1.73E-18,0.151780995,-146.5268686,1.333842449,0
2016030314,1494,18.80957874,3.139929254,-1.141292972,1.017208893,585.2996386,98847.74514,-0.000227485,-1.73E-18,0.15165824,-151.7078103,1.528811166,0
2016030315,1495,19.02540016,3.50738462,-1.206437164,0.932758103,613.5452956,98806.41616,-0.000215478,-1.73E-18,0.151560037,-164.2756438,1.524968298,0
2016030316,1496,18.51084288,3.817221245,-1.47543393,0.547303934,502.6334635,98842.25899,-0.000155592,-1.73E-18,0.151486384,-218.8054791,1.573673054,0
2016030317,1497,18.50230757,4.042260477,-1.288864509,-0.338721681,168.4898261,98903.70385,-9.23E-05,-1.73E-18,0.151437282,236.4842676,1.332630519,0
2016030318,1498,11.02293698,3.817221245,-1.695683342,-1.566796589,80.52241339,98951.98196,-2.12E-05,-1.73E-18,0.150946265,148.4790105,2.308721193,0
2016030319,1499,11.09975477,3.784606863,-1.169655069,-2.631159629,77.37480352,99040.49181,-3.75E-06,-1.73E-18,0.150970816,75.29470559,2.87942598,0
2016030320,1500,10.76931633,3.584571989,-0.610389964,-2.923670748,88.72276543,99077.43188,-2.95E-06,-1.73E-18,0.150995367,37.04739193,2.986708313,0
2016030321,1501,9.606075451,2.85183555,-0.536825774,-2.667959414,89.88241117,99122.41829,-2.16E-06,-1.73E-18,0.151007642,35.74094204,2.721431489,0
2016030322,1502,9.656067984,3.950940209,-0.687942573,-2.485847653,91.8703753,99141.80268,-1.35E-06,-1.73E-18,0.151032193,48.59757942,2.579283532,0
2016030323,1503,7.54053033,2.491990207,-0.820446747,-2.742974363,109.5963888,99190.44653,-1.18E-06,-1.73E-18,0.151056744,52.31495464,2.86304754,0
2016030400,1504,8.234329134,2.027778842,-1.040253,-3.358663089,149.1071759,99228.11808,-1.56E-06,-1.73E-18,0.151069019,54.06342054,3.516069404,0
2016030401,1505,8.890328706,2.52677888,-1.42978868,-3.563420872,195.0788464,99265.42389,-1.80E-06,-1.73E-18,0.151056744,68.68355285,3.839565598,0
