"","t2m","rh","blh","sp","e","tp","fal","wind_direction","wind_speed","bc"
"144",-9.425228122,0.496121221216675,214.792824,96316.8021,-9.6e-07,-1.73e-18,0.107257974,-101.1069497,1.230250541,739
"145",-9.261837894,0.518330854649808,176.0275234,96336.91798,-1.02e-06,-1.73e-18,0.107257974,-118.1757698,1.383574101,819
"146",-9.193555411,0.500962815383958,325.6218242,96330.70035,-7.78e-06,-1.73e-18,0.107257974,-123.4316769,1.901873417,983
"147",-4.89053963,0.375861758407319,510.2539927,96329.96886,-2.13e-05,-1.73e-18,0.107257974,-142.9433282,2.015951732,1688
"148",-4.435729518,0.371720446101804,725.7824371,96249.50535,-3.6e-05,-1.73e-18,0.107257974,-184.5087388,1.88963838,1721
"149",-4.328428472,0.374254343106938,883.9084172,96199.39853,-4.81e-05,-1.73e-18,0.107257974,-207.7225041,1.917079701,824
"150",-1.814169889,0.294993486435305,1052.305545,96077.97179,-5.39e-05,-1.73e-18,0.107257974,-215.700388,2.117046396,1490
"151",-1.63127038,0.278476359236974,1172.908703,95994.58233,-5.33e-05,-1.73e-18,0.107257974,-215.1840275,2.091327909,1128
"152",-1.681262912,0.267590414730931,1201.237191,95937.16065,-4.44e-05,-1.73e-18,0.107245698,-202.3354417,2.098974263,1184
"153",-2.929856894,0.305220201678354,1102.584471,95955.44781,-2.89e-05,-1.73e-18,0.107245698,-190.7206622,1.794518853,545
"154",-3.965068115,0.345165246762854,737.2132308,95943.01254,-7.55e-06,-1.73e-18,0.107245698,-253.1225741,1.569433699,371
"155",-6.484204018,0.439037572407623,53.93339316,95923.26241,-1.26e-06,-1.73e-18,0.107319351,-265.1667667,1.567664744,274
"156",-6.197661454,0.420637339059493,40.18330793,95917.41052,-1.32e-06,-1.73e-18,0.107319351,-198.7999084,1.40389016,300
"157",-6.136694951,0.411886311797276,51.448438,95919.97072,-1.26e-06,-1.73e-18,0.107319351,-147.5655456,1.656584461,294
"158",-6.459817417,0.427433785551131,56.99817119,95911.19288,-1.13e-06,-1.73e-18,0.107319351,-120.6248972,1.803495784,105
"159",-6.975594032,0.42728110626343,55.83852545,95892.17423,-9.6e-07,-1.73e-18,0.107319351,-88.20769764,1.918554529,671
"160",-8.621689613,0.472965492946838,52.60808374,95872.4241,-8.47e-07,-1.73e-18,0.107319351,-86.17601793,1.897624992,581
"161",-8.75337726,0.471164734746066,53.35357029,95892.90572,-8.1e-07,-1.73e-18,0.107319351,-99.2621469,1.844461242,156
"162",-9.069183745,0.482012783947318,57.24666671,95846.09059,-7.91e-07,-1.73e-18,0.107319351,-102.1224243,1.71577176,209
"163",-8.922864138,0.481379367855421,62.29940887,95829.2664,-8.1e-07,-1.73e-18,0.107319351,-97.44000134,1.601930152,520
"164",-9.074061065,0.491433925503421,64.61870036,95822.68302,-9.6e-07,-1.73e-18,0.107319351,-95.91581008,1.576893008,235
"165",-9.400841521,0.495765551036963,68.26330126,95801.83566,-9.41e-07,-1.73e-18,0.107319351,-94.5525472,1.568289694,303
"166",-8.9618827,0.485391891994572,69.91993803,95808.41904,-9.03e-07,-1.73e-18,0.107319351,-105.9439872,1.557046803,77
"167",-9.77395652,0.510533838369775,80.85374075,95823.78025,-8.29e-07,-1.73e-18,0.107368453,-109.434543,1.562245619,402
"168",-9.503265246,0.508453605908333,83.50435959,95856.3314,-7.91e-07,-1.73e-18,0.107368453,-97.82703319,1.699918964,277
"169",-8.96676002,0.507042414180658,85.2438282,95937.89214,-9.6e-07,-1.73e-18,0.107368453,-100.3037802,1.746018182,420
"170",-8.325392409,0.501906240577851,126.6597476,95991.65639,-7.57e-06,-1.73e-18,0.107368453,-100.0988771,1.974201318,996
"171",-3.204206157,0.351118044089877,358.8373915,96008.84632,-2.16e-05,-1.73e-18,0.107368453,-104.7271233,1.613334527,1927
"172",-3.028622629,0.336946103402265,677.0773159,95985.07301,-3.79e-05,-1.73e-18,0.107368453,-120.7460374,1.464761422,5053
"173",-2.86035508,0.333215533699901,856.4910786,95925.82261,-5.03e-05,-1.73e-18,0.107368453,-136.9930991,1.47053564,2797
"174",0.039211802,0.242626189675977,1012.297767,95829.2664,-5.65e-05,-1.73e-18,0.107368453,-157.3012257,1.456109336,1197
"175",0.164802798,0.231985610096968,1103.329958,95757.21499,-5.6e-05,-1.73e-18,0.107368453,-207.5300533,1.071881743,1069
"176",0.163583468,0.227852082240161,1123.70659,95737.09911,-4.89e-05,-1.73e-18,0.107368453,210.5907542,0.848857015,1808
"177",-1.108177784,0.262984713960315,686.3544818,95773.67343,-3.14e-05,-1.73e-18,0.107368453,43.8780288,1.130360066,2355
"178",-0.187583589,0.247446548302528,89.79957933,95803.66438,-7.82e-06,-1.73e-18,0.107368453,-18.643814,1.746049451,4055
