,0,1
1091,2016081602,179
1092,2016081603,-851
1093,2016081604,1528
1094,2016081605,2349
1095,2016081606,-263
1096,2016081607,2646
1097,2016081608,-2872
1098,2016081609,3191
1099,2016081610,3242
1100,2016081611,3137
1101,2016081612,3256
1102,2016081613,4180
1103,2016081614,-2242
1104,2016081615,4513
1105,2016081616,2002
1106,2016081617,6289
1107,2016081618,1364
1108,2016081619,5424
1109,2016081620,5339
1110,2016081621,6756
1111,2016081622,8824
1112,2016081623,-1507
1113,2016081700,11293
1114,2016081701,2804
1115,2016081702,8538
1116,2016081703,9152
1117,2016081704,2826
1118,2016081705,-4022
1119,2016081706,4109
1120,2016081707,8576
1121,2016081708,9247
1122,2016081709,9810
1123,2016081710,5884
1124,2016081711,4060
1125,2016081712,9248
1126,2016081713,9267
1127,2016081714,4798
1128,2016081715,11866
1129,2016081716,7629
1130,2016081717,6336
1131,2016081718,6621
1132,2016081719,7878
1133,2016081720,7659
1134,2016081721,2145
1135,2016081722,8917
1136,2016081723,-6303
1137,2016081800,11000
1138,2016081801,6531
1139,2016081802,4549
1140,2016081803,5694
1141,2016081804,-1957
1142,2016081805,4781
1143,2016081806,5799
1144,2016081807,7210
1145,2016081808,-10767
1146,2016081809,8481
1147,2016081810,5973
1148,2016081811,-8074
1149,2016081812,1985
1150,2016081813,2892
1151,2016081814,3207
1152,2016081815,2608
1153,2016081816,4376
1154,2016081817,3879
1155,2016081818,-1118
1156,2016081819,4838
1157,2016081820,3071
1158,2016081821,-3144
1159,2016081822,4201
1160,2016081823,4754
1161,2016081900,-656
1162,2016081901,-6289
1163,2016081902,2503
1164,2016081903,1800
1165,2016081904,1506
1166,2016081905,1809
1167,2016081906,1081
1168,2016081907,279
1169,2016081908,2415
1170,2016081909,56
1171,2016081910,2570
1172,2016081911,-2559
1173,2016081912,1958
1174,2016081913,9036
1175,2016081914,-6202
1176,2016081915,7984
1177,2016081916,-5166
1178,2016081917,6601
1179,2016081918,2854
1180,2016081919,4438
1181,2016081920,949
1182,2016081921,7583
1183,2016081922,5276
1184,2016081923,-1499
1185,2016082000,7677
1186,2016082001,-2828
1187,2016082002,6559
1188,2016082003,7832
1189,2016082004,3030
1190,2016082005,978
