,0,1
762,2016101020,14633
763,2016101021,15163
764,2016101022,10517
765,2016101023,5910
766,2016101100,5510
767,2016101101,5625
768,2016101102,6872
769,2016101103,5749
770,2016101104,6372
771,2016101105,5101
772,2016101106,4005
773,2016101107,3749
774,2016101108,3020
775,2016101109,3513
776,2016101110,2983
777,2016101111,2431
778,2016101112,3341
779,2016101113,3138
780,2016101114,2299
781,2016101115,2203
782,2016101116,2013
783,2016101117,1608
784,2016101118,1704
785,2016101119,1665
786,2016101120,1902
787,2016101121,2531
788,2016101122,3620
789,2016101123,3271
790,2016101200,2788
791,2016101201,3374
792,2016101202,2838
793,2016101203,2252
794,2016101204,2211
795,2016101205,2047
796,2016101206,2200
797,2016101207,1685
798,2016101208,1598
799,2016101209,3235
800,2016101210,4630
801,2016101211,5052
802,2016101212,5959
803,2016101213,6957
804,2016101214,6634
805,2016101215,6983
806,2016101216,9025
807,2016101217,8409
808,2016101218,12049
809,2016101219,13856
810,2016101220,15965
811,2016101221,15187
812,2016101222,17794
813,2016101223,16465
814,2016101300,12098
815,2016101301,9959
816,2016101302,5761
817,2016101303,4807
818,2016101304,5065
819,2016101305,5710
820,2016101306,5351
821,2016101307,7446
822,2016101308,5644
823,2016101309,6848
824,2016101310,9110
825,2016101311,11584
826,2016101312,14005
827,2016101313,14291
828,2016101314,15672
829,2016101315,16981
830,2016101316,19016
831,2016101317,17972
832,2016101318,23262
833,2016101319,20253
834,2016101320,20803
835,2016101321,20969
836,2016101322,23423
837,2016101323,17130
838,2016101400,11939
839,2016101401,11086
840,2016101402,7782
841,2016101403,9026
842,2016101404,7675
843,2016101405,5690
844,2016101406,4862
845,2016101407,4872
846,2016101408,5233
847,2016101409,5758
848,2016101410,9750
849,2016101411,11929
850,2016101412,19671
851,2016101413,16037
852,2016101414,9939
853,2016101415,9257
854,2016101416,8788
855,2016101417,8013
856,2016101418,8526
857,2016101419,11305
858,2016101420,10783
859,2016101421,10239
860,2016101422,14575
861,2016101423,10833
862,2016101500,9089
863,2016101501,15068
864,2016101502,10459
865,2016101503,10769
866,2016101504,11166
867,2016101505,10427
868,2016101506,8893
869,2016101507,8946
870,2016101508,10292
871,2016101509,11203
872,2016101510,12546
873,2016101511,12168
874,2016101512,14409
875,2016101513,13185
876,2016101514,11104
877,2016101515,8931
878,2016101516,6936
879,2016101517,6021
880,2016101518,5138
881,2016101519,6275
882,2016101520,5545
883,2016101521,6112
884,2016101522,5677
885,2016101523,5360
886,2016101600,4669
887,2016101601,3913
888,2016101602,8996
889,2016101603,3524
890,2016101604,2186
891,2016101605,2065
892,2016101606,1800
893,2016101607,1764
894,2016101608,2056
895,2016101609,2997
896,2016101610,4658
897,2016101611,4925
898,2016101612,5521
899,2016101613,5372
900,2016101614,8761
901,2016101615,8877
902,2016101616,9033
903,2016101617,13358
904,2016101618,11700
905,2016101619,6366
906,2016101620,8150
907,2016101621,7036
908,2016101622,6976
909,2016101623,5473
910,2016101700,4426
911,2016101701,4161
912,2016101702,2191
913,2016101703,3018
914,2016101704,1369
915,2016101705,789
916,2016101706,815
917,2016101707,2183
918,2016101708,1823
919,2016101709,2064
920,2016101710,4464
921,2016101711,4400
922,2016101712,4552
923,2016101713,3772
924,2016101714,4412
925,2016101715,3745
926,2016101716,5912
927,2016101717,6534
928,2016101718,4216
929,2016101719,3479
930,2016101720,3335
931,2016101721,2837
932,2016101722,3266
933,2016101723,2545
934,2016101800,2807
935,2016101801,2978
936,2016101802,3337
937,2016101803,3441
938,2016101804,3158
939,2016101805,3560
940,2016101806,3514
941,2016101807,4198
942,2016101808,4711
943,2016101809,4569
944,2016101810,5921
945,2016101811,5872
946,2016101812,6029
947,2016101813,8004
948,2016101814,5359
949,2016101815,6166
950,2016101816,5553
951,2016101817,6622
952,2016101818,7817
953,2016101819,8137
954,2016101820,7891
955,2016101821,8917
956,2016101822,8401
957,2016101823,8356
958,2016101900,9624
959,2016101901,8329
960,2016101902,7707
961,2016101903,7284
962,2016101904,6916
963,2016101905,7633
964,2016101906,6568
965,2016101907,3601
966,2016101908,3548
967,2016101909,5986
968,2016101910,6948
969,2016101911,7257
970,2016101912,9324
971,2016101913,15434
972,2016101914,14360
973,2016101915,16423
974,2016101916,20541
975,2016101917,20095
976,2016101918,12720
977,2016101919,8509
978,2016101920,7186
979,2016101921,3107
980,2016101922,1982
981,2016101923,-801
982,2016102000,184
983,2016102001,4735
984,2016102002,1476
985,2016102003,1793
986,2016102004,3163
987,2016102005,1357
988,2016102006,1148
989,2016102007,3638
990,2016102008,2146
991,2016102009,2180
992,2016102010,2797
993,2016102011,2151
994,2016102012,1634
995,2016102013,1974
996,2016102014,1525
997,2016102015,1316
998,2016102016,1080
999,2016102017,1137
1000,2016102018,1264
1001,2016102019,1234
1002,2016102020,1061
1003,2016102021,1078
1004,2016102022,1630
1005,2016102023,1231
1006,2016102100,1287
1007,2016102101,1481
1008,2016102102,1474
1009,2016102103,1807
1010,2016102104,1446
1011,2016102105,1648
1012,2016102106,2133
1013,2016102107,2197
1014,2016102108,2372
1015,2016102109,2711
1016,2016102110,2302
1017,2016102111,1914
1018,2016102112,2445
1019,2016102113,1919
1020,2016102114,1322
1021,2016102115,1399
1022,2016102116,1595
1023,2016102117,1740
1024,2016102118,1438
1025,2016102119,2580
1026,2016102120,1325
1027,2016102121,1269
1028,2016102122,1551
1029,2016102123,2420
1030,2016102200,1415
1031,2016102201,1513
1032,2016102202,747
1033,2016102203,864
1034,2016102204,1044
1035,2016102205,743
1036,2016102206,381
1037,2016102207,747
1038,2016102208,888
1039,2016102209,1216
1040,2016102210,1900
1041,2016102211,2039
1042,2016102212,2227
1043,2016102213,2461
1044,2016102214,2635
1045,2016102215,2381
1046,2016102216,1715
1047,2016102217,2853
1048,2016102218,2072
1049,2016102219,3489
1050,2016102220,4760
1051,2016102221,6715
1052,2016102222,7121
1053,2016102223,7496
1054,2016102300,6079
1055,2016102301,1680
1056,2016102303,572
,2016123123,
