,0,1
2928,2016090714,883.0
2929,2016090715,425.0
2930,2016090716,980.0
2931,2016090717,834.0
2932,2016090718,-5.2
2933,2016090719,927.0
2934,2016090720,1057.0
2935,2016090721,133.0
2936,2016090722,679.0
2937,2016090723,540.0
2938,2016090800,1070.0
2939,2016090801,473.0
2940,2016090802,481.0
2941,2016090803,532.0
2942,2016090804,728.0
2943,2016090805,891.0
2944,2016090806,-35.0
2945,2016090807,873.0
2946,2016090810,434.0
2947,2016090811,711.0
2948,2016090812,538.0
2949,2016090813,1330.0
2950,2016090814,807.0
2951,2016090815,1476.0
2952,2016090816,1270.0
2953,2016090817,826.0
2954,2016090818,1018.0
2955,2016090819,871.0
2956,2016090820,687.0
2957,2016090821,1243.0
2958,2016090822,768.0
2959,2016090823,1130.0
2960,2016090900,755.0
2961,2016090901,590.0
2962,2016090902,431.0
2963,2016090904,-248.0
2964,2016090905,-106.0
2965,2016090906,141.0
2966,2016090908,197.0
2967,2016090910,591.0
2968,2016090911,248.0
2969,2016090912,189.0
2970,2016090913,1139.0
2971,2016090914,1113.0
2972,2016090915,929.0
2973,2016090916,904.0
2974,2016090917,425.0
2975,2016090918,929.0
2976,2016090919,676.0
2977,2016090920,892.0
2978,2016090921,691.0
2979,2016090922,721.0
2980,2016090923,927.0
2981,2016091000,894.0
2982,2016091001,291.0
2983,2016091002,191.0
2984,2016091003,152.0
2985,2016091004,32.0
2986,2016091005,-162.0
2987,2016091006,118.0
2988,2016091008,-1.5
2989,2016091009,272.0
2990,2016091010,380.0
2991,2016091011,1140.0
2992,2016091012,1130.0
2993,2016091013,916.0
2994,2016091014,504.0
2995,2016091015,285.0
2996,2016091016,464.0
2997,2016091017,610.0
2998,2016091018,645.0
2999,2016091019,352.0
3000,2016091020,435.0
3001,2016091021,587.0
3002,2016091022,529.0
3003,2016091023,-57.0
3004,2016091100,1338.0
3005,2016091101,801.0
3006,2016091102,589.0
3007,2016091103,998.0
3008,2016091104,771.0
3009,2016091105,928.0
3010,2016091106,1012.0
3011,2016091107,1047.0
3012,2016091108,714.0
3013,2016091109,1284.0
3014,2016091110,896.0
3015,2016091111,810.0
3016,2016091112,878.0
3017,2016091113,1140.0
3018,2016091114,852.0
3019,2016091115,1372.0
3020,2016091116,1072.0
3021,2016091117,1358.0
3022,2016091118,1221.0
3023,2016091119,687.0
3024,2016091120,1001.0
3025,2016091121,652.0
3026,2016091122,347.0
3027,2016091123,1383.0
3028,2016091200,1557.0
3029,2016091201,101.0
3030,2016091202,788.0
3031,2016091203,510.0
3032,2016091204,153.0
3033,2016091205,986.0
3034,2016091206,145.0
3035,2016091207,254.0
3036,2016091208,53.0
3037,2016091209,853.0
3038,2016091210,467.0
3039,2016091211,746.0
3040,2016091212,1680.0
3041,2016091213,822.0
3042,2016091214,795.0
3043,2016091215,879.0
3044,2016091216,1341.0
3045,2016091217,966.0
3046,2016091218,1265.0
3047,2016091219,1347.0
3048,2016091220,890.0
3049,2016091221,1340.0
3050,2016091222,740.0
3051,2016091223,904.0
3052,2016091300,1086.0
3053,2016091301,1548.0
3054,2016091302,1582.0
3055,2016091303,1677.0
3056,2016091304,1431.0
3057,2016091305,2327.0
3058,2016091306,2617.0
3059,2016091307,2659.0
3060,2016091309,3557.0
3061,2016091310,3637.0
3062,2016091311,4821.0
3063,2016091312,3926.0
3064,2016091313,3797.0
3065,2016091314,3461.0
3066,2016091315,3479.0
3067,2016091316,2907.0
3068,2016091317,3838.0
3069,2016091318,3686.0
3070,2016091319,3499.0
3071,2016091320,2443.0
3072,2016091321,2994.0
3073,2016091322,4199.0
3074,2016091323,3508.0
3075,2016091400,3583.0
3076,2016091401,-1057.0
3077,2016091402,-965.0
3078,2016091403,309.0
3079,2016091404,55.0
3080,2016091405,2217.0
3081,2016091406,4215.0
3082,2016091407,3734.0
3083,2016091408,4175.0
3084,2016091409,3451.0
3085,2016091410,4222.0
3086,2016091411,4653.0
3087,2016091412,4436.0
3088,2016091413,4177.0
3089,2016091414,7148.0
3090,2016091415,4056.0
3091,2016091416,3389.0
3092,2016091417,3109.0
3093,2016091418,4450.0
3094,2016091419,4485.0
3095,2016091420,5506.0
3096,2016091421,4750.0
3097,2016091422,4716.0
3098,2016091423,4107.0
3099,2016091500,4135.0
3100,2016091501,4243.0
3101,2016091502,3244.0
3102,2016091503,3193.0
3103,2016091504,1336.0
3104,2016091505,526.0
3105,2016091506,1726.0
3106,2016091507,892.0
3107,2016091508,1661.0
3108,2016091509,1358.0
3109,2016091510,2395.0
3110,2016091511,2672.0
3111,2016091512,2657.0
3112,2016091513,3580.0
3113,2016091514,3549.0
3114,2016091515,5240.0
3115,2016091516,3903.0
3116,2016091517,3403.0
3117,2016091518,4501.0
3118,2016091519,5093.0
3119,2016091520,5346.0
3120,2016091521,3850.0
3121,2016091522,3027.0
3122,2016091523,2838.0
3123,2016091600,3139.0
3124,2016091601,1588.0
3125,2016091602,3159.0
3126,2016091603,2896.0
